text,label
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Casino gaming redefined WP! Register now and claim your 100% WELCOME BONUS! up to Php.   5,000! Sign up now wfifacup.com/7777FIFA]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: From: PCSO Draw coordinator Mr ARIEL DE OCAMPO, Tayaan mo ang 3DLOTTO# na (131) 400pesos target at 600pesos rambol. Tawag agad pgkatpos mkataya!]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Mag-sign up para makakuha ng 177P, at ang maximum na rebate para sa pagsali sa ahente ay 1.0%:   https://tg777.zone/?a=428232]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hinahanap mo ba ang susunod mong big win? 35 pesos lang sa Crazy Hunter, at baka 45k na ang iuuwi mo! Check mo na sa phpromo.website/i3tWwi0OhtT9UZ.
]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Your ROAM SURF 499 is about to expire within 12 hours. Subscription will auto-renew upon full consumption. To stop this subscription from auto-renewing, click here: http://roam.smart.com.ph:86//smartph-agent/mIjEvu=160]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: winph.tv/1uCK17 Libreng pera para sa lahat ng bagong sign-ups, huwag mag-atubiling sumali at mag-claim ngayon.]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Makakatanggap ka ng 5000 cash! Pumunta lang sa website na ito bit.ly/yandex20223 at e click ang google ads na inyong makikita sa kahit anong page ng site.],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Siguradong puno ka na ng stress dahil sa trabaho! Tanggal ang stress at pagod mo dito! philexpress.news/Live],1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: WinningPlus is your key to a Honda Click 125i V3! Get up to 100% bonus and 588p + 388p bonus as a new member. Sign up at Wplusmegaph.de today!],1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Mga bagong manlalaro 100%
bagong lugar upang subukan ang iyong kapalaran
https://www.ttgames.fun
o google ttslot
JILI-DS88-SABUNG
98.3% na rebate rate]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 4 na pirasong SOLAR LIGHTS sa halagang 1,499.

Click mo eto para bumili --> https://s.lazada.com.ph/s.UrR50

Yes! Apat na piraso ! Dahil naka SALE siya ngayon!]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Feeling lucky today? Turn your 45 pesos into 85k in All Baba. Your fortune awaits at clickhere.cx/66pg1429620.],1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: Go full tank even on a budget! Pay later at the nearest gas station with GCredit. Go to your GCash dashboard and tap GCredit to start using it.],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: hottest online games poker  slots and P3,OOO bonus everday http://pinasbet1.com/21Ca8b  24/7 Immediate Cash In/Out]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: BIG PRIZES at CB up to 188,888 bonuses!Deposit now 9910.оренбург.рус]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: can't reach you may be network contact me here urgently sistersjavera79@yahoo.com],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Watch the action of Gilas Pilipinas vs Lebanon in the FIBA Basketball World Cup Qualifiers, LIVE on the Smart LiveStream App on Feb 24, 6PM: smrt.ph/livestream]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: <NAME>,Bilisan sumali, magbukas at may ¤10 ka panglaro!http://gcxvd2ny.com]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: hxok.de/ndpY Sa 200% deposit bonus, every gaming session mo, mas rewarding.]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Mag-recharge ng P177 araw-araw para makakuha ng P177 cash, 100% lucky wheel win!
sdof3.bid
]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: SM 3-Day Sale on Feb 28-Mar 2

Get up to P3,000 EXTRA savings w/ your BDO Credit Card!

Shop at SM Store & SM Retail stores:
10% OFF on BUY NOW PAY LATER
5% OFF on straight purchase

Promo runs at SM Sta. Mesa & Taytay.

Search SM 3Day Sale at BDO site for T&Cs. DTI212725. To stop msgs, txt STOP to 225678]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Good day from GCash,

Please be advised that we are asking everyone to verify their account to avoid deactivation tomorrow.

Verify here:
cut.show/5gGcash]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Mapuputulan na ng kuryente? Diskarte no more! May easy pantawid ka na sa bills kaya 'di na ipit 'pag gipit. Kaya today with GCredit, powered by CIMB!]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: BUY NOW PAY LATER at 0% interest at Power Mac Center, Samsung, Silicon Valley, Octagon Computer, Huawei, Beyond the Box, Fonestyle, MemoXpress & more w/ your BDO Credit Card!

Plus, spend anywhere & earn up to P6K Cashback until 7/31/25. Enrollment is required. Visit BDO website for T&Cs. DTI208437 225361]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: As one of the lucky winners of our forthcoming Lunar New Year event, we are giving away free P3,000 in incentives.
Please go to the URL below and login to receive this gift. This promotion is only available to GCash-verified users.

Click here to claim: https://shorten.so/gcashmobile]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: [CashLending]You are granted P5000 Credit at Dec 3. Complete your profile and apply. Get cash in 12 hours. No Guarantee.
Visit:bit.ly/Googleplay_CashLending]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: I just got P100 BONUS at W19 Games ! Just sign up and try now !
tinyurl.com/bd7njcvt]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Magparehistro para sa libreng ?7777, tumaya:?casino7.tw/1t5U]",1
[Sender ID: <VERIFIED_SENDER_ID>] [Content: You're almost out of data. You have less than 200MB left from your plan's data allowance.                                                                       ],0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Hi Scott! Get up to P10,000 CASHBACK on airline, hotel, travel-related and overseas in-store purchases with your BDO Mastercard!

Just reach a cumulative spend of:
*P300,000 to get P10,000 Cashback
*P150,000 to get P5,000 Cashback

Enroll NOW using PROMO ID 432A4649AA.

Promo runs from March 15 - May 31, 2025.

For T&Cs, search Travel Cashback on the BDO website. DTI216400]",0
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: 100 pesos mo gawin nating 200!  Copy this to browser [ kklfph.fyi ] to get!],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: LAST CHANCE to win a Samsung Freestyle Projector! Sign up & activate your FREE Lionsgate Play access at pldthome.info/LGP to earn a raffle entry!

DTI150265S22]",0
[Sender ID: <VERIFIED_SENDER_ID>] [Content: SEC: Fast and easy loan pero kailangan ng advance fee? Scam 'yan! Maging mapanuri at huwag maging biktima. Check with SEC!],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: y!  [Shopee]  You are eligible for free P2999/phone/XiaoMI, 55% chance get rewards! 
web: 11g.life]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Maglaro ngayon <NAME> . sa patok na Online Game ang Winning plus! makakakuha ka ng  5499 at 3% sa bawat deposito! Qqe5Jd5iVTk= 3impt5s.com/Bagong-Panalo],1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: #UDidit! Your Time Deposit account with Reference Number: 0060212859003244 has been created!
Select your time deposit on your main dashboard to view more details and access a copy of your Time Deposit Certificate.
For any concerns, please email us at help@uniondigitalbank.io]",0
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: #TravelBETTER with BDO Cards!

- 8% OFF on Agoda hotels
- Up to 6% OFF on Trip .com hotels & flights
- Up to 40% OFF on Big Sky Travel WiFi

Promo period varies per partner.

Search Online Deals on the BDO website for T&C
DTI210640/210641/217569]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: V!  [Shopee] You are eligible for free P2999/IPHONE/XiaoMI, 55% chance get rewards! 
web: luckypha.live]",1
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: JILI&LiveShow Trialfunds and share get bonus online!
100%WelcomeB0nus
>>> tny.im/crazytime
>>> jilislot-vip. com
Discover the best Baccarat sites for real coin]",1
"[Sender ID: <VERIFIED_SENDER_ID>] [Content: Travel now, pay lighter! Book your flight & pay in 24 gives over 12 months with GGives. Book with zero down payment, & no credit card needed. Mag-GGives na!]",0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Log in to receive PHP108 free rewards, deposit 100 and get 250, and win the highest cash in daily draws.  acewin9.tv/OOeRfH3]",1
[Sender ID: <PERSONAL_NUMBER_ID>] [Content: BIG SALE ! ! ! 50% above SUPER SALE on ALL ITEMS TODAY ONLY ! CLICK HERE TO BUY ---> https://s.lazada.com.ph/s.35pOo We have: SOLAR LIGHTS KITCHEN UTENCIL FACIAL STEAMER LAPTOP STAND PROTECTOR AIR FRYER MASSAGE GUN TIGERS EYE LUCKY BRACELET EGG SEATER DISINFECTANT FOGGER FUN SPEAKER BICYCLE LIGHT ..],0
"[Sender ID: <PERSONAL_NUMBER_ID>] [Content: Hey <REAL NAME>, what's up? Get FREE SPIN at W+ when you log in today! Start winning big! surewinph1.com
]",1
